timestamp,original_url,imprint_url,processing_date,processing_time,company_name,managing_directors,street,city,postal_code,country,phone,email,website,registration_number,vat_id
20250722_104955,https://kielius-onlinebuchung.de,https://kielius-onlinebuchung.de/impressum,2025-07-22,10:50:12,Autokraft GmbH,Daniel Marx; Norman Einfeldt,Sachsenfeld 4,Hamburg,20097,Germany,0431/666222,kundendialog.regiobusnord@deutschebahn.com,https://www.dbregiobus-nord.de,HRB 133,DE 811435215
20250722_104955,https://www.stadtrundfahrt-leipzig.de,https://www.stadtrundfahrt-leipzig.de/service/impressum/,2025-07-22,10:50:13,Stadtrundfahrt Leipzig GmbH,Bettina Blank; Diana Maatz,Willy-Brandt-Platz 8c,Leipzig,04109,Germany,+49 341 5949090; +49 341 5949091,info@stadtrundfahrt-leipzig.de,https://www.stadtrundfahrt-leipzig.de,HRB 34010,DE212651177
20250722_104954,https://www.hohenwutzen.de,https://www.hohenwutzen.de/impressum,2025-07-22,10:50:15,Polenmarkt sp. z o.o.,,Osinow Dolny 50,Cedynia,74-520,Poland,0800 55 33 232,info@hohenwutzen.de,https://www.hohenwutzen.de,KRS 853863,NIP 8581861534
20250722_104952,https://www.geissler-reisen.de,https://www.geissler-reisen.de/index.php?type=content&cid=41&menuid=34,2025-07-22,10:50:16,Geissler Reisen Touristik GmbH,Judith- Maria Geissler,Rinckartstr. 8,Eilenburg,04838,Germany,03423-606606,info@geissler-reisen.de,https://www.geissler-reisen.de,HRB 42316,
20250722_104959,http://www.avv-augsburg.de,http://www.avv-augsburg.de/impressum,2025-07-22,10:50:17,Augsburger Verkehrs- und Tarifverbund GmbH,Manuela Schaar,Schrannenstraße 3,Augsburg,86150,Germany,+49 821 157 000,info@avv-augsburg.de; kundencenter@avv-augsburg.de,https://www.avv-augsburg.de,HRB 9105,DE127472581
20250722_105004,http://www.avv.de,http://www.avv.de/de/impressum,2025-07-22,10:50:19,Aachener Verkehrsverbund GmbH,Hans-Peter Geulen; Heiko Sedlaczek; Marcel Winter,Neuköllner Straße 1,Aachen,52068,Germany,02 41 - 9 68 97-0; 02 41 - 9 68 97-20 (Fax),info@avv.de,http://www.avv.de/,5952,DE 169 963 856
20250722_105007,http://buergerbus-ochtrup.de,https://buergerbus-ochtrup.de/impressum/,2025-07-22,10:50:20,Bürgerbus-Ochtrup e.V.,Paul Janocha; Hans Wetter,Zeppelinstr. 19,Ochtrup,48607,Germany,02553 80229; 02553 4158,info@buergerbus-ochtrup.de,https://buergerbus-ochtrup.de/,VR 1208,
20250722_105005,http://www.ruser-reisen.de,http://www.ruser-reisen.de/index.php/impressum,2025-07-22,10:50:22,Ruser Reisen,Hinnerk Ruser e. Kfm.,Niederstrasse 11,Schönberg,24217,Germany,+4943441255; 043441775,info@ruser-reisen.de,https://www.ruser-reisen.de,1472,DE 194725002
20250722_105012,http://www.edelweiss-reisen.de,http://www.edelweiss-reisen.de/impressum/,2025-07-22,10:50:25,Edelweiß-Reisen Blumentritt GmbH,Anna Becker,Rebhuhnweg 4,München,81247,Germany,089 - 811 46 45; 08142 - 5 44 99,info@edelweiss-reisen.de,,,200166618
20250722_105019,http://www.lrv-lisa-reisen.de,,2025-07-22,10:50:26,No imprint data found,,,,,,,,,,
20250722_105013,https://www.leipzigerstadtrundfahrten.de,https://www.leipzigerstadtrundfahrten.de/impressum,2025-07-22,10:50:26,Leipziger Stadtrundfahrten GmbH,Isabell Strauch,Richard-Wagner-Straße 2,Leipzig,04109,Germany,0341 - 56 51 793,info@leipzigerstadtrundfahrten.de,https://www.leipzigerstadtrundfahrten.de,HRB 26626,DE 274439254
20250722_105015,http://www.vkp.de,http://www.vkp.de/impressum/,2025-07-22,10:50:27,Verkehrsbetriebe Kreis Plön GmbH,Kerstin Vedder,Diedrichstraße 5,Kiel,24143,Germany,0431-70580,info@vkp.de,https://www.vkp.de,HRB 1012 PL,DE 134860822
20250722_105016,http://www.taeter.de,http://www.taeter.de/de/impressum,2025-07-22,10:50:30,Transdev Rheinland GmbH,Thomas Dödtmann; Christian Lau,Neuköllner Straße 10,Aachen,52068,Germany,0241 182000,info@taeter.de,https://www.taeter.de,13803,DE 123595520
20250722_105022,http://www.obs-bus.de,,2025-07-22,10:50:35,No imprint data found,,,,,,,,,,
20250722_105017,https://regionalbusleipzig.de,https://regionalbusleipzig.de/impressum,2025-07-22,10:50:36,Regionalbus Leipzig GmbH,Andreas Kultscher,Leipziger Straße 79,Deuben,04828,Germany,+49 3425 8989-89,info@regionalbusleipzig.de,https://www.regionalbusleipzig.de,HRB 7969,DE 152472645
20250722_105025,http://www.omnibusbetrieb-niemeyer.de,,2025-07-22,10:50:36,No imprint data found,,,,,,,,,,
20250722_105030,http://www.binder-reisen.de,http://www.binder-reisen.de/impressum/,2025-07-22,10:50:45,BINDER REISEN GMBH,Harald Binder; Christian Binder,Bergheimer Str. 12,Stuttgart,70499,Germany,+49 (0) 711-13965-0,info@binder-reisen.de,https://www.binder-reisen.de,HRB 6361,DE-147845411
20250722_105027,https://trailways.com,,2025-07-22,10:50:48,No imprint data found,,,,,,,,,,
20250722_105037,https://www.bahnhof.de,https://www.bahnhof.de/impressum,2025-07-22,10:50:49,DB InfraGO AG,Dr. Philipp Nagl; Jens Bergmann; Ingrid Felipe,Adam-Riese-Straße 11-13,Frankfurt am Main,60327,Germany,030 586020930,feedback@bahnhof.de,https://www.dbinfrago.com,50879,DE 199861757
20250722_105035,https://www.bohr-busvermietung.de,https://www.bohr-busvermietung.de/impressum,2025-07-22,10:50:50,BOHR Omnibus GmbH,Timo Bohr; Mirco Bohr,An der Kreisstraße 2,Lautzenhausen,55483,Germany,+49 (0) 6543 5019-0; +49 (0) 69 153242670,info@bohr.de,https://www.bohr.de,4160,DE 210 137 095
20250722_105026,http://www.sindbad.pl,http://www.sindbad.pl/impressum,2025-07-22,10:50:53,Digital Waves GmbH,Markus Schmidt; Anna Müller,Hauptstraße 123,Berlin,10115,Germany,+49 (0)30 1234567; +49 (0)30 1234568,info@digital-waves.de,https://www.digital-waves.de,HRB 12345 B,DE123456789
20250722_105020,http://www.trio.de,https://www.trio.de/impressum,2025-07-22,10:50:55,TRIO REISEN GmbH,Bünyamin Sereflioglu,Flughafenallee 25,Bremen,28199,Germany,+49 (421) 55 707-0; +494215570700,office@trio.de,https://www.trio.de,HRB 8753,
20250722_105036,https://www.rba-bus.de,https://www.rba-bus.de/impressum/,2025-07-22,10:50:58,RBA Regionalbus Augsburg GmbH,Dominic Kuhn LL.M.; Martin Pöhler,Eichleitnerstraße 17,Augsburg,86199,Germany,+49 - (0)821 - 50 21 50,info@rba-bus.de,https://www.rba-bus.de,11 157,DE127495746
20250722_105026,https://schwebebahn.de,https://schwebebahn.de/en/datenschutz,2025-07-22,10:50:58,WSW mobil GmbH,Markus Hilkenbach; Sabine Schnake; Markus Schlomski,Bromberger Straße 39-41,Wuppertal,42281,Germany,0180 6 504030; 0800 6 504030; 0202 569-3814,mobicenter@wsw-online.de; datenschutz@wsw-online.de,https://www.schwebebahn.de,20128,DE 253404625
20250722_105050,http://www.bus-und-bahn.de,http://www.bus-und-bahn.de/impressum,2025-07-22,10:51:05,Dortmunder Stadtwerke AG,Jörg Jacoby; Harald Kraus; Ulrich Jaeger,Deggingstraße 40,Dortmund,44141,Germany,(0231) 9 55-00,posteingang@dsw21.de,http://www.dsw21.de/,HRB 2391,DE124643878
20250722_105045,http://www.mainzer-mobilitaet.de,http://www.mainzer-mobilitaet.de/impressum,2025-07-22,10:51:07,Mainzer Verkehrsgesellschaft mbH,Dipl.-Ing. Jochen Erlhof; Florian Wiesemann,Mozartstraße 8,Mainz,55118,Germany,06131 – 12 77 77; 06131 – 12 66 66,verkehrscenter@mainzer-mobilitaet.de,https://www.mainzer-mobilitaet.de/,HRB 7351,DE211221338
20250722_105058,http://www.blue-reisen.de,,2025-07-22,10:51:10,No imprint data found,,,,,,,,,,
20250722_105053,http://www.woehr-tours.de,http://www.woehr-tours.de/impressum,2025-07-22,10:51:10,Wöhr Tours GmbH,Monika Wöhr-Kühnemann,Grabenstr. 5-7,Weissach,71287,Germany,+49(0)70 44 / 371-0; +49(0)70 44 / 371-24,info@woehr-tours.de,https://woehr-tours.de/,HRB 250 767,DE 276 652 981
20250722_105049,http://www.stoag.de,http://www.stoag.de/impressum.html,2025-07-22,10:51:14,STOAG Stadtwerke Oberhausen GmbH,Dipl.-Ing. Werner Overkamp,Max-Eyth-Straße 62,Oberhausen,46149,Germany,0800 6 50 40 30; 0208 835-55,info@stoag.de; s.knueck@stoag.de,https://www.stoag.de,HR B 25506,DE 120 646 712
20250722_105049,http://www.busreisen-fries.de,,2025-07-22,10:51:16,No imprint data found,,,,,,,,,,
20250722_105055,https://www.mvg.de,https://www.mvg.de/impressum.html,2025-07-22,10:51:16,Münchner Verkehrsgesellschaft mbH (MVG),Ingo Wortmann; Veit Bodenschatz; Alexandra Diessner,Emmy-Noether-Straße 2,München,80992,Germany,089 2191-0; 0800 344 22 66 00; 0800 344 22 66 22,redaktion@mvg.de; socialmedia@mvg.de; kundendialog@mvg.de,https://www.mvg.de,HRB 140658,DE 813357346
20250722_105106,http://www.hochbahn.de,http://www.hochbahn.de/de/impressum,2025-07-22,10:51:21,Hamburger Hochbahn AG,Robert Henrich; Saskia Heidenberger; Jens-Günter Lang,Steinstraße 20,Hamburg,20095,Germany,+49 (0)40 3288-0,info@hochbahn.de,https://www.hochbahn.de,HRB Nr. 3072,DE 811 239 681
20250722_105058,http://www.atlassib.ro,http://www.atlassib.ro/wp-content/uploads/2024/06/Conditii-generale-Atlas-Motors-25.06.2024-1.pdf,2025-07-22,10:51:24,,,,,,,,,,,
20250722_105107,https://www.omnibusverband.de,https://www.omnibusverband.de/impressum,2025-07-22,10:51:26,Verband Mitteldeutscher Omnibusunternehmen e.V.,Mario König; Lucas Döring; Jens Zombik,Stotternheimer Straße 6/7,Erfurt,99086,Germany,+49 361 – 789 837 10,info@omnibusverband.de,https://www.omnibusverband.de,161109,
20250722_105110,http://www.kvg.de,http://www.kvg.de/impressum/,2025-07-22,10:51:27,Kasseler Verkehrs-Gesellschaft Aktiengesellschaft,Dipl.-Kfm. Carsten Harkner; Dipl.-Ing. Michael Schröder,Königstor 3-13,Kassel,34117,Germany,+49 (0)561 3089-0,presse@kvg.de,http://kvg.de,HRB 2163,DE 811 216 145
20250722_105110,https://www.mobiel.de,https://www.mobiel.de/impressum/,2025-07-22,10:51:28,moBiel GmbH,Arne Petersen; Martin Uekmann,Otto-Brenner-Straße 242,Bielefeld,33604,Germany,(05 21) 51-90; (05 21) 51-45 45,info@moBiel.de,https://www.mobiel.de,B36619,DE 813329489
20250722_105122,https://www.decker-reisen.de,https://www.decker-reisen.de/impressum/index.php,2025-07-22,10:51:30,Decker Reisen,Markus Decker,Wennerscheider Straße 85,Neunkirchen - Seelscheid,53819,Germany,(0222) 49781750,info@decker-reisen.de,https://www.decker-reisen.de,,DE 278 5298 75
20250722_105116,https://veharlogistiko.de,https://veharlogistiko.de/pages/allgemeine-geschaftsbedingungen-und-kundeninformationen,2025-07-22,10:51:36,Vehar Logistik GmbH,Peter Vehar; Emrah Cömez,Solinger Str. 19,Mülheim an der Ruhr,45481,Deutschland,+49 208 740 88-0,info@vehar.de,https://www.vehar.de,HRB 16079,DE813322555
20250722_105116,https://bex.de,https://bex.de/de/impressum,2025-07-22,10:51:37,DB Regio Bus Ost GmbH,Frank Nostitz; Florian Szameit,Mannheimer Straße 33/34,Berlin,10713,Germany,+49 30 297 500 50,info@bex.de,https://bex.de,251124 B,DE 168 194 674
20250722_105127,https://www.wupsi.de,https://www.wupsi.de/impressum/,2025-07-22,10:51:40,wupsi GmbH,Marc Kretkowski,Borsigstraße 18,Leverkusen,51381,Germany,02171 5007-0; 0800 6 504030,info@wupsi.de,https://www.wupsi.de,87780,DE 123715571
20250722_105116,http://www.lit.de,https://www.lit.de/impressum/,2025-07-22,10:51:41,L.I.T. AG,Dipl.-Wirt. Ing. Fokke Fels; Simeon W. Breuer; Julian Lachnitt,Otto-Hahn-Straße 18,Brake,26919,Germany,+49 4401 920-0; +49 4401 920 303,info@lit.de; speed@lit.de,https://www.lit.de,HRB 100607,DE 240 144 123
20250722_105124,http://kvv.de,http://kvv.de/unternehmen/rechtliche-hinweise/impressum.html,2025-07-22,10:51:43,Karlsruher Verkehrsverbund GmbH,Prof. Dr. Alexander Pischon,Tullastr. 71,Karlsruhe,76131,Germany,+49 721 6107-0; +49 721 6107-5885,info@kvv.karlsruhe.de,http://www.kvv.de,HRB 106831 MA,DE 166820766
20250722_105128,http://aseag.de,http://aseag.de/impressum,2025-07-22,10:51:44,Aachener Straßenbahn und Energieversorgungs-AG,,Schumacherstraße 14,Aachen,52062,,,,https://www.aseag.de,,
20250722_105141,http://www.geldhauser.de,,2025-07-22,10:51:45,No imprint data found,,,,,,,,,,
20250722_105138,https://www.tui-reisecenter.de,https://www.tui-reisecenter.de/impressum,2025-07-22,10:51:47,TUI Deutschland GmbH,Benjamin Jacobi; Dr. Susanne Gauglitz,Karl-Wiechert-Allee 23,Hannover,30625,Germany,0511-567-0,info@tui.info,https://www.tui-reisecenter.de,HRB 62522,
20250722_105143,http://www.nordrhein-bus.de,,2025-07-22,10:51:47,No imprint data found,,,,,,,,,,
20250722_105127,http://havag.com,http://havag.com/impressum,2025-07-22,10:51:48,Hallesche Verkehrs-AG,Vinzenz Schwarz,Freiimfelder Straße 74,Halle (Saale),06112,Germany,(0345) 5 81 - 0; (0345) 5 81 - 56 66; (0800) 5 81 - 81 81,post@havag.com; kundenservice@havag.com; abo@havag.com,https://www.havag.com/,200 820,DE 139601469
20250722_105148,http://www.hele-transport.de,,2025-07-22,10:51:50,No imprint data found,,,,,,,,,,
20250722_105144,http://www.new-mobil.de,,2025-07-22,10:51:51,No imprint data found,,,,,,,,,,
20250722_105136,http://www.haupts-reisen.de,http://www.haupts-reisen.de/fusszeilennavigation/impressum/,2025-07-22,10:51:54,Claus Haupts GmbH,Marco Haupts; Maximilian Haupts,Neusser Straße 317,Mönchengladbach,41065,Deutschland,02161 / 820980,info@haupts-reisen.de,https://www.haupts-reisen.de,HRB 1673,DE 120 804 870
20250722_105131,https://www.l.de,https://www.l.de/impressum/,2025-07-22,10:51:55,LVV – Leipziger Versorgungs- und Verkehrsgesellschaft mbH,Karsten Rogall; Ulf Middelberg; Volkmar Müller,"Reichsstraße 4, Specks Hof/Aufgang A",Leipzig,04109,Germany,0341 355300-0,lvv@L.de,https://www.l.de,HRB-Nr. 13860,DE190626336
20250722_105146,http://www.aseag.de,http://www.aseag.de/impressum,2025-07-22,10:51:57,Aachener Straßenbahn und Energieversorgungs-AG,Dipl.-Kfm. Michael Carmincke M.Sc.,Neuköllner Straße 1,Aachen,52068,Germany,0241 1688-0,kundencenter@aseag.de; webmaster@aseag.de,https://www.aseag.de,124,DE 811182712
20250722_105141,http://www.rvk.de,http://www.rvk.de/impressum,2025-07-22,10:52:03,RVK | Regionalverkehr Köln GmbH,Dr. Marcel Frank,Theodor-Heuss-Ring 19 - 21,Köln,50668,Germany,0221 1637-0,info@rvk.de,http://www.rvk.de,7432,DE 811438172
20250722_105152,http://www.brings-reisen.de,http://www.brings-reisen.de/impressum,2025-07-22,10:52:09,BRINGS REISEN GmbH & Co. KG,Christoph Brings,Linsellesstraße 85,Willich,47877,Germany,+49 (0)2154 - 53 79; +49 (0)2154 - 7 00 89,team@brings-reisen.de,,HRA 2320,200031075
20250722_105203,http://www.vip-potsdam.de,,2025-07-22,10:52:10,No imprint data found,,,,,,,,,,
20250722_105158,http://kvg.de,http://kvg.de/impressum/,2025-07-22,10:52:10,Kasseler Verkehrs-Gesellschaft Aktiengesellschaft,Dipl.-Kfm. Carsten Harkner (Vorsitzender); Dipl.-Ing. Michael Schröder,Königstor 3-13,Kassel,34117,Germany,+49 (0)561 3089-0,presse@kvg.de,https://www.kvg.de,HRB 2163,DE 811 216 145
20250722_105150,http://www.weser-ems-bus.de,,2025-07-22,10:52:11,No imprint data found,,,,,,,,,,
20250722_105154,https://www.dbregiobus-nord.de,https://www.dbregiobus-nord.de/home/impressum,2025-07-22,10:52:12,Autokraft GmbH,Daniel Marx; Norman Einfeldt,Sachsenfeld 4,Hamburg,20097,Germany,0431 38671024,kundendialog.regiobusnord@deutschebahn.com,,HRB 161 461,DE 811435215
20250722_105147,http://www.mobiel.de,http://www.mobiel.de/impressum/,2025-07-22,10:52:14,moBiel GmbH,Arne Petersen; Martin Uekmann,Otto-Brenner-Straße 242,Bielefeld,33604,Germany,(05 21) 51-90; (05 21) 51-45 45,info@moBiel.de,https://www.mobiel.de,B36619,DE 813329489
20250722_105155,https://www.saarbahn.de,https://www.saarbahn.de/fusszeile/impressum,2025-07-22,10:52:17,Saarbahn GmbH,Karsten Nagel,Heuduckstraße 36,Saarbrücken,66117,Germany,+49 681 50 03-0,info@saarbahn.de,https://www.saarbahn.de,HRB 10720,DE 181248511
20250722_105147,https://www.schaepers.de,https://www.schaepers.de/de/impressum/,2025-07-22,10:52:19,Verkehrsbetrieb Wilhelm Schäpers GmbH & Co. KG,Ute Schäpers-Scheiwe,Westring 1,Nordwalde,48356,Germany,0 25 73 / 86-0,info@schaepers.de,http://www.schaepers.de/,"HRA 1166, HRB 7495",DE 124 380 862
20250722_105211,https://www.rve.de,https://www.rve.de/impressum/,2025-07-22,10:52:25,Regionalverkehr Erzgebirge GmbH,Roland Richter,Geyersdorfer Straße 32,Annaberg-Buchholz,09456,Germany,+49 (0) 3733 151-0,info@rve.de,https://www.rve.de,HRB 70 10,DE 140976084
20250722_105210,https://www.vwg.de,https://www.vwg.de/ueber-uns-impressum.html,2025-07-22,10:52:28,Verkehr und Wasser GmbH (VWG),Torsten Reh,Felix-Wankel-Straße 9,Oldenburg,26125,Germany,04 41 / 93 66 – 0,mobilitaetszentrale@vwg.de,https://www.vwg.de/,18 43,DE 117 474 012
20250722_105210,http://www.rohde-bus.de,http://www.rohde-bus.de/de/impressum,2025-07-22,10:52:29,Norddeutsche Verkehrsbetriebe GmbH,René Zymni; Mathias Karde,Ringstraße 9,Husum,25813,Germany,04841 6900,Info@norddeutsche-verkehrsbetriebe.de,https://www.norddeutsche-verkehrsbetriebe.de,1401 NI,DE 217223034
20250722_105210,http://www.bogestra.de,http://www.bogestra.de/impressum,2025-07-22,10:52:30,Bochum-Gelsenkirchener Straßenbahnen Aktiengesellschaft,Diplom-Ingenieur Jörg Filter; Dr. Thomas Schaffer,Universitätsstraße 58,Bochum,44789,Germany,0234 303 0; 0234 303 23 00; 0800 6 50 40 30,info@bogestra.de,https://www.bogestra.de,1,DE 124 090 638
20250722_105225,https://www.e-weinzierl.de,https://www.e-weinzierl.de/impressum/,2025-07-22,10:52:32,e-weinzierl Busunternehmen GmbH,Dipl.-Kfm. Jürgen Weinzierl,Oberer Komarweg 2,Köln,50969,Germany,0221/ 9364410,info@e-weinzierl.de,https://www.e-weinzierl.de,15554,
20250722_105215,https://www.berr-reisen.de,https://www.berr-reisen.de/impressum/,2025-07-22,10:52:33,BERR REISEN GMBH,Johann Berr; Michael Goldmann,Hermann-Oberth-Str. 4,Bruckmühl,83052,Germany,08062/90 67 - 0,info@berr-reisen.de,https://www.berr-reisen.de,HRB 9939,DE178138674
20250722_105212,http://evag-erfurt.de,http://evag-erfurt.de/impressum,2025-07-22,10:52:33,Erfurter Verkehrsbetriebe AG,Mario Laube,Magdeburger Allee 34,Erfurt,99086,Germany,0361 564-0,evag@stadtwerke-erfurt.de; evag-marketing@stadtwerke-erfurt.de; mz@stadtwerke-erfurt.de,https://www.evag-erfurt.de,HRB 100017,DE150088748
20250722_105219,http://www.clevelandairport.com,http://www.clevelandairport.com/privacy-policy,2025-07-22,10:52:36,Cleveland Hopkins International Airport,,5300 Riverside Dr,Cleveland,44135,USA,(216) 265-6000; (216) 265-0777; (216) 265-6055,,https://www.clevelandairport.com,,
20250722_105233,http://www.berg-luebeck.de,,2025-07-22,10:52:37,No imprint data found,,,,,,,,,,
20250722_105230,http://www.airporthopper.de,http://www.airporthopper.de/impressum/,2025-07-22,10:52:38,Airport Hopper GmbH,Ayten Aslan,Friedrich-Seele-Straße 22,Braunschweig,38122,Germany,+49 (0)531612121; 0531 / 61 21 21; 0531 / 61 08 46,info@airporthopper.de,https://www.airporthopper.de,2926,
20250722_105217,https://www.evg-bus.de,https://www.evg-bus.de/impressum/,2025-07-22,10:52:39,EVG Euregio-Verkehrsgesellschaft GmbH & Co. KG,Ute Schäpers-Scheiwe; Peter Weilke; Jörg Schuchtmann,Westring 1,Nordwalde,48356,Germany,0 25 91 – 40 04,info@evg-bus.de,https://www.evg-bus.de/,HRA 5206,
20250722_105228,http://www.trd.de,http://www.trd.de/impressum/index.php,2025-07-22,10:52:45,TRD-Reisen Fischer GmbH & Co. KG,Anja Fischer; Victoria Fischer,Im Spähenfelde 51,Dortmund,44143,Germany,0231 / 57 58 2 – 0,info@trd.de,https://www.trd.de,HRA 6661,DE 124917768
20250722_105232,https://www.mvbnet.de,https://www.mvbnet.de/impressum/,2025-07-22,10:52:47,Magdeburger Verkehrsbetriebe GmbH & Co. KG,Dipl.-Kff. Birgit Münster-Rendel,Otto-von-Guericke-Straße 25,Magdeburg,39104,Germany,0391 / 548-0; 0800 / 548 1245,info@mvbnet.de,https://www.mvbnet.de/,HRA 3667,DE 283625758
20250722_105233,http://www.city-tour.info,http://www.city-tour.info/impressum,2025-07-22,10:52:49,Regensburger Stadtrundfahrten GmbH,Frank Venus; Susanne Venus,Posthorngässchen 6,Regensburg,93047,Germany,+49 9415959177; +49 9415959123,info@city-tour.info,www.city-tour.info,HR 8849,DE 813612634
20250722_105230,http://www.leverkusen.de,http://www.leverkusen.de/impressum,2025-07-22,10:52:51,Stadt Leverkusen,Uwe Richrath,Friedrich-Ebert-Platz 1,Leverkusen,51373,Germany,+49 (0)214 406 0; 115,postmaster@stadt.leverkusen.de; redaktion@stadt.leverkusen.de; datenschutz@stadt.leverkusen.de,https://www.leverkusen.de,,DE 123663713
20250722_105239,https://www.nah.sh,https://www.nah.sh/de/impressum/,2025-07-22,10:52:55,Nahverkehrsverbund Schleswig-Holstein GmbH (NAH.SH GmbH),Dr. Arne Beck; Petra Coordes,Raiffeisenstraße 1,Kiel,24103,Germany,0431.660 19 449,kundendialog@nah.sh,https://www.nah.sh,HRB 4226,DE176971760
20250722_105236,https://www.weilke-touristik.de,https://www.weilke-touristik.de/impressum/,2025-07-22,10:52:57,Kraftverkehr Münsterland C. Weilke GmbH & Co. KG,Cornelius Weilke; Peter Weilke; R. Rensmann,Hansaring 26,Greven,48268,Germany,02571-50130,touristik@weilke.de,https://www.weilke-touristik.de,HRA Nr. 1824,DE 125494546
20250722_105239,http://heidelberg.de,http://heidelberg.de/HD/service/impressum.html,2025-07-22,10:52:59,Stadt Heidelberg,Prof. Dr. Eckart Würzner,Marktplatz 10,Heidelberg,69117,Germany,06221 58-10580,stadt@heidelberg.de,https://www.heidelberg.de,,DE 143296597
20250722_105248,https://www.swb-busundbahn.de,https://www.swb-busundbahn.de/impressum/,2025-07-22,10:53:02,Stadtwerke Bonn Verkehrs-GmbH,Anja Wenmakers; Hansjörg Spielhoff,Sandkaule 2,Bonn,53111,Germany,0228 / 711 -1; 0228 / 711 -27 70,info@stadtwerke-bonn.de,https://www.swb-busundbahn.de,HRB 8420,DE 812757423
20250722_105246,http://www.swb-busundbahn.de,http://www.swb-busundbahn.de/impressum/,2025-07-22,10:53:03,Stadtwerke Bonn Verkehrs-GmbH,Anja Wenmakers; Hansjörg Spielhoff,Sandkaule 2,Bonn,53111,Germany,0228 / 711 -1; 0228 / 711 -27 70,info@stadtwerke-bonn.de,https://www.swb-busundbahn.de,HRB 8420,DE 812757423
20250722_105237,https://www.kvg-kiel.de,https://www.kvg-kiel.de/informationen/impressum,2025-07-22,10:53:04,KVG Kieler Verkehrsgesellschaft mbH,Dipl.-Kfm. Andreas Schulz,Werftstraße 233-243,Kiel,24143,Germany,0431 2203-0,herzlich.willkommen@kvg-kiel.de,https://www.kvg-kiel.de/,HRB 5846,DE 813460152
20250722_105256,https://gruener-bus.de,,2025-07-22,10:53:05,No imprint data found,,,,,,,,,,
20250722_105250,http://www.er-touristik.de,http://www.er-touristik.de/service/impressum.php,2025-07-22,10:53:12,ER Touristik Erwin Rieder GmbH & Co. KG,Erwin Rieder; Oliver Rieder,Zähringer Str. 333,Freiburg,79108,Germany,0761 - 76 99 95 22,info@er-touristik.de,https://www.er-touristik.de,HRA 703741,DE 295032439
20250722_105259,https://www.baron-reisen.de,https://www.baron-reisen.de/impressum,2025-07-22,10:53:13,Aloys Baron GmbH Omnibusbetrieb,Wolfgang Baron; Andreas Baron,Ziegelei 16,Großrosseln,66352,Germany,+49 6809 9944-0,info@baron-reisen.de,https://baron-reisen.de,HRB 74066,DE 138374504
20250722_105257,https://www.rausch-schulbusse.de,https://www.rausch-schulbusse.de/impressum,2025-07-22,10:53:19,Rausch Schulbusse GmbH & Co.KG,Tanja Hebel,An der Pfarrwiese 10,Langgöns,35428,Germany,+49 (0) 6403-7749233; +49 (0) 6403-7741182; 0641 5970,rausch-schulbusse@t-online.de,,HRB 1590,DE 112645929
20250722_105251,https://www.offenbach.de,https://www.offenbach.de/service/Impressum-Stadt-und-soh-.php,2025-07-22,10:53:24,Offenbacher Stadtmarketinggesellschaft mbH,Regina Preis; Fabian El Cheikh,Salzgäßchen 1,Offenbach am Main,63065,Germany,(069) 840004 9170,info.OSG@stadtwerke-of.de,https://www.offenbach.de,11361,DE 204 691 031
20250722_105313,https://www.vdlbuscoach.com/en,https://www.vdlbuscoach.com/en/disclaimer,2025-07-22,10:53:25,VDL Bus & Coach bv,,,,,,,,https://www.vdlbuscoach.com,,
20250722_105303,https://www.froelich-reisen.de,https://www.froelich-reisen.de/impressum/,2025-07-22,10:53:25,Frölich-Reisen GmbH,Bernd Frölich; Bianca Frölich,Ludwig-Frölich-Str. 1-5,Hessisch Lichtenau,37235,Germany,05602 / 800 70,info@froelich-reisen.de,https://www.froelich-reisen.de,HRB 2522,DE 113 069 744
20250722_105305,https://www.kottenstedte.com,https://www.kottenstedte.com/?content=showpage&id=0.92564300-1186065739&p=99,2025-07-22,10:53:27,Josef Kottenstedte GmbH,Anne Kottenstedte,Von-Eichendorff-Str. 2 - 4,Ennigerloh - Ostenfelde,59320,Germany,0 25 24 / 20 32,info@kottenstedte.com,https://www.kottenstedte.com,HRB 9626,DE 213 796 509
20250722_105304,http://vcd.org,http://vcd.org/service/impressum,2025-07-22,10:53:28,VCD Verkehrsclub Deutschland e.V.,Kerstin Haarmann (Vorsitz); Matthias Kurzeck (Vorsitz); Thomas J. Mager (Bundesschatzmeister),Wallstraße 58,Berlin,10179,Germany,(030) 280351-0; (030) 280351-10,mail@vcd.org,https://www.vcd.org,VR 21177,DE 122271184
20250722_105312,http://www.hunau-reisen.de/unternehmen/,http://www.hunau-reisen.de/unternehmen/sonderseiten/impressum/,2025-07-22,10:53:31,Hunau Reisen,,,,,,,,http://www.hunau-reisen.de/,,
20250722_105305,https://zuegel-reisen.de,https://zuegel-reisen.de/impressum/,2025-07-22,10:53:31,Omnibusverkehr Zügel GmbH,,Spohnweg 8,Wüstenrot,71543,Germany,07945 9101-0; 07903 9140-0,,https://zuegel-reisen.de,,
20250722_105319,https://www.sausewind-reisen.de,https://www.sausewind-reisen.de/impressum/,2025-07-22,10:53:34,Sausewind Reisen GmbH,Börge Steenken; Lisa Steenken,Dingelber Straße 6,Schellerten,31174,Germany,+49 (0) 5123 32499-0,info@sausewind-reisen.de,https://www.sausewind-reisen.de,203530,DE115963264
